transaction_hash,block_number,date,asset_id,seller,buyer,maker,taker,sale_price_eth,sale_price_usd
0xf524470d84a80e9ce51db4f79ff43f28d2324ac5ee5453c5f05a8b464d82a7a0,13637569,2021-11-18,115792089237316195423570985008687907849867160996431179404823837933595447525230,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x9b46350ba117c16790aa78b351fc0d9934dee05e,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x9b46350ba117c16790aa78b351fc0d9934dee05e,3.29,14156.212000000001
0xc21da1b6de96388222c53eed61110b5af0df46bc546acc58bb4ff5bc750b632d,13637508,2021-11-18,7486212072260646196194241363498900652159,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b46350ba117c16790aa78b351fc0d9934dee05e,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x9b46350ba117c16790aa78b351fc0d9934dee05e,4.0,17211.2
0xbd3b9103179b1b686c653d4ef20037e38cbba195b39b516d4ef3d715c984d0bc,13637485,2021-11-18,115792089237316195423570985008687907831491913182700502377801609132279964106623,0x5ce213893956bbf4249a7f8a079331280065eec6,0xa10f3622784983bb31346973299fa6d70a0df10f,0x5ce213893956bbf4249a7f8a079331280065eec6,0xa10f3622784983bb31346973299fa6d70a0df10f,2.88,12392.064
0xed149da5751a514d12342b2dbbdc88fbe9a85d8238154b9835fd0e1046b125cc,13636232,2021-11-18,115792089237316195423570985008687907825366830578123610035460866198508136300492,0xf6725f2e91e273b19c647fbbfb85c47a4d48ac7c,0x26e1ef27874b3ae982c3e35a4d79ce442f500489,0xf6725f2e91e273b19c647fbbfb85c47a4d48ac7c,0x26e1ef27874b3ae982c3e35a4d79ce442f500489,3.2,13768.960000000001
0x061b534c92826dc9a66a3d8c58de1e2df94edc37f53739892f7c2f72d8e7a2e9,13636232,2021-11-18,50702072671219831056042816507333463506889,0x51e723b14b160b9b420cbf7ccdb889f36213f0f3,0xb69f990465421d2d3cad336eb70cf1609b0c2157,0x51e723b14b160b9b420cbf7ccdb889f36213f0f3,0xb69f990465421d2d3cad336eb70cf1609b0c2157,2.6,11187.28
0x0d2a0b51aa77d77b13e9d3d3742713f8fb3bc942d193eb727af8069cd435b36c,13635839,2021-11-17,115792089237316195423570985008687907836936431053435517793215602851188255489938,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xde479ffffd2210be58875346cf7599d464b74c7b,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xde479ffffd2210be58875346cf7599d464b74c7b,3.9,16549.065000000002
0xdce598c38034388504ff641329a7d9bf0552f7fc7193462344811302c5901402,13635767,2021-11-17,11909882842232846221218111260111887400952,0x7d585c864184845d4549103c3a4d2143aabdc20f,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x7d585c864184845d4549103c3a4d2143aabdc20f,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,3695.0,15679178.250000002
0x3c7074ccba1e7cb0941f1ba2e4b3eac81e98d8676cb02dd098822e53bad016a6,13635743,2021-11-17,10548753374549092367364612830384814555128,0x7d585c864184845d4549103c3a4d2143aabdc20f,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x7d585c864184845d4549103c3a4d2143aabdc20f,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,3695.0,15679178.250000002
0x5368a12dc498f4f3a7430cef37314b20b4e67089f03ed249dae0e267f4d8a8ad,13635741,2021-11-17,14972424144521292392388482726997801304056,0x7d585c864184845d4549103c3a4d2143aabdc20f,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x7d585c864184845d4549103c3a4d2143aabdc20f,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,3695.0,15679178.250000002
0x408b926791bd40569c632560421826f8baa447219115dbabb9deccab0216be92,13635741,2021-11-17,10889035741470030830827987437816582766584,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,3695.0,15679178.250000002
0xa7cf2d5aec107d34dc3e15ace3263d149b5362bc8159820b8f5a6a1999932563,13635713,2021-11-17,15312706511442230855851857334429569515512,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,3695.0,15679178.250000002
0xcb5434ed2e2323bab9259a295332bb5c4d6594276f81c768cf95b7d8362bb1e4,13635705,2021-11-17,11569600475311907757754736652680119189496,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,3695.0,15679178.250000002
0x8fef03951f7fbec5b9f23410d09ede7dec0e69e7f2a84f2d7682fb2c3882aa4d,13635669,2021-11-17,15652988878363169319315231941861337726968,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,3395.0,14406173.250000002
0x3c06b7a05c63e0a6a2c6c2cce8099630e81991df5c083527a8429e7edab3c6a0,13635648,2021-11-17,11229318108390969294291362045248350978040,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,0x7d585c864184845d4549103c3a4d2143aabdc20f,0x5ce213893956bbf4249a7f8a079331280065eec6,3225.0,13684803.750000002
0xf0fa0418f0e99d87b0e06e45f555d11105a05127f106d7a8e1193eb5307d18fa,13635518,2021-11-17,9868188640707215440437863615521278132273,0x5085da488c770920273e497466b692d4547c774d,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x5085da488c770920273e497466b692d4547c774d,2.9,12305.715
0x6c770419dfd509fb657894d618923910174e40e53eec11dd5d24e724bb708fa4,13635518,2021-11-17,9527906273786276976974489008089509920816,0x5085da488c770920273e497466b692d4547c774d,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x5085da488c770920273e497466b692d4547c774d,1.95,8274.532500000001
0xbfbed60b7f0fc11f5528996cd53b0fd0226d8983e18967bd1109d6b060f058ec,13634887,2021-11-17,115792089237316195423570985008687907828769654247332994670094612272825818415080,0x9bef4a4cf02e05ca1c4063943844e2eed52ad833,0x03eaf0982f42aeb4a90be76b16b7d687094c8d50,0x9bef4a4cf02e05ca1c4063943844e2eed52ad833,0x03eaf0982f42aeb4a90be76b16b7d687094c8d50,3.0,12730.050000000001
0x5f9f3cfb1864b236b2ad4cbebeba365a55b3efa399a7161e4f197c5fcfcbffb3,13634621,2021-11-17,28924001188279769394386841631700297973611,0x16a59020e5054da726a4d6d0d465758eb0b49e7c,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x16a59020e5054da726a4d6d0d465758eb0b49e7c,0xa01424b7540adbb792375dcf97b733a5d68ad347,3.35,14215.222500000002
0x5cd674f1ebd50ba80b139f9b0529f9362a21cdef75a28eb0c762da0e85d41d31,13634150,2021-11-17,12930729942995661611608235082407192035438,0xd946f4983dce96a0057e34ebd27f807125504d15,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xd946f4983dce96a0057e34ebd27f807125504d15,0xa01424b7540adbb792375dcf97b733a5d68ad347,2.9,12305.715
0x35126a37b596788dd52127cbd02f3b624c3e2a1612d5e1b68945a93a35d43703,13634094,2021-11-17,115792089237316195423570985008687907836596148686514579329752228243756487278489,0xd946f4983dce96a0057e34ebd27f807125504d15,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xd946f4983dce96a0057e34ebd27f807125504d15,0xa01424b7540adbb792375dcf97b733a5d68ad347,3.49,14809.291500000003
0x1accf1fb87bacad36b7d7fd027ee26bfeaec24785d07da2ffa900b5627b1bfec,13633282,2021-11-17,115792089237316195423570985008687907830811348448858625450874859917416427683711,0xf15d7066b78a4e969deefa1e4ca945212ddd3171,0xc1653b74bfeedf7bd06d76ce9a8cacba1cfa1eda,0xf15d7066b78a4e969deefa1e4ca945212ddd3171,0xc1653b74bfeedf7bd06d76ce9a8cacba1cfa1eda,2.65,11244.8775
0x560fd810d5e57bc846970c45e54e6af5a9097a7cc3a074b2fb4f31d2de3d3390,13632898,2021-11-17,1701411834604692317316873037158841057242,0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9,0x534f362d8814bcdfe93b0cbc128313e989e6526b,0xa9ac72e3bbd107ec40546fc1c68c5e40fc7a9dd9,0x534f362d8814bcdfe93b0cbc128313e989e6526b,3.5,14851.725000000002
0xce164e58a7f9a8ce949063e0c2be12f3d594e2442004e2c0ac9275a7dd93458b,13632019,2021-11-17,115792089237316195423570985008687907834894736851909887012435355206597646221305,0x396b325364b5a0c60075dfba5b7658e1ffcc6567,0x470fba39a004dd1a190755ecd43f12e8792b95d9,0x396b325364b5a0c60075dfba5b7658e1ffcc6567,0x470fba39a004dd1a190755ecd43f12e8792b95d9,3.25,13790.8875
0x4743aee266b1a9550c5f5f427781be865230736d1deda152cede1fed7f2e1858,13631273,2021-11-17,115792089237316195423570985008687907842380948924170533208629596570096546873369,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x5ce213893956bbf4249a7f8a079331280065eec6,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x5ce213893956bbf4249a7f8a079331280065eec6,3.98,16888.533000000003
0xcf3e1b27eeb419a3363514a4fe744290c557352b988be2582e014eff75c71c86,13631149,2021-11-17,115792089237316195423570985008687907832512760283463317768191732954575268741012,0x5c4eab549a528bf15c47a01e174500010997235c,0x82859707f70fc6dfa1bc69cb26f79055391c254e,0x5c4eab549a528bf15c47a01e174500010997235c,0x82859707f70fc6dfa1bc69cb26f79055391c254e,2.69,11414.6115
0xe7ad8a4d060438eda7d1f64ec0842003dd53004578640310fc77461c03ba96a2,13630742,2021-11-17,115792089237316195423570985008687907832853042650384256231655107562007036952468,0x5c4eab549a528bf15c47a01e174500010997235c,0x5e9007b15b493f4ffbfaabd3075347c038608c90,0x5c4eab549a528bf15c47a01e174500010997235c,0x5e9007b15b493f4ffbfaabd3075347c038608c90,2.7,11457.045000000002
0x10a22412c839e5eda0b75228e5fdbef862f38c3b6e00391628df01e8defc576b,13630028,2021-11-17,115792089237316195423570985008687907808012429865155748398828761219487957516250,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x2115180d4b3416679baf296def4f300faab2b5dd,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x2115180d4b3416679baf296def4f300faab2b5dd,3.8,16124.730000000001
0x7e890fb7f1d93e341b9ad823fa17a5a1e7176e2c8fd388bceac63508dab5b16a,13630003,2021-11-17,115792089237316195423570985008687907834554454484988948548971980599165878009753,0x67f19c94dd65664be6e4dfdd00f107246581318e,0xe92098d432ee32d9b77291017bd16f1c0d6298f5,0x67f19c94dd65664be6e4dfdd00f107246581318e,0xe92098d432ee32d9b77291017bd16f1c0d6298f5,3.5,14851.725000000002
0x8b1bde10b550433d04a3bc11bd62fd762a2901ad064312fc24ca16ba41de913b,13629473,2021-11-16,115792089237316195423570985008687907850547725730273056331750587148458983948143,0x396b325364b5a0c60075dfba5b7658e1ffcc6567,0xcc7c9cf6213a8d458b269c82d935cfca0397c639,0x396b325364b5a0c60075dfba5b7658e1ffcc6567,0xcc7c9cf6213a8d458b269c82d935cfca0397c639,3.5,16041.235
0x576ebd3d78e8fc96804c79038ac65d9c0fd8912ea270b1302b81777e0f258f04,13629058,2021-11-16,115792089237316195423570985008687907828089089513491117743167863057962281992086,0x8176da562e5d1b1cd15a619eed15f232c4acc97a,0xc14c1e9c450d42b90982037c36cd5befc5ac1771,0x8176da562e5d1b1cd15a619eed15f232c4acc97a,0xc14c1e9c450d42b90982037c36cd5befc5ac1771,2.69,12328.8349
0x05dfaf60ba35f11ddb0d12e3ba70cb73817d833291e46e69e70b67b86176d382,13629013,2021-11-16,115792089237316195423570985008687907833533607384226133158581856776870573375349,0x58aa53f2dfea7e416d2c56a363b54c4e662d54f2,0x5ce213893956bbf4249a7f8a079331280065eec6,0x58aa53f2dfea7e416d2c56a363b54c4e662d54f2,0x5ce213893956bbf4249a7f8a079331280065eec6,2.5,11458.025
0xe8489d9e885302ac610302b6bd1b180df017b97902d8b651fd8aba53bfd0f784,13628865,2021-11-16,115792089237316195423570985008687907833533607384226133158581856776870573375349,0x53b8e2edfb83556826adb165f2d2785fac71f8f8,0x58aa53f2dfea7e416d2c56a363b54c4e662d54f2,0x58aa53f2dfea7e416d2c56a363b54c4e662d54f2,0x53b8e2edfb83556826adb165f2d2785fac71f8f8,1.22,5591.5162
0xaa0f4d64b6fb461b235aa6af9c7276520262a545036bacdf6af6cae0d61ca3a0,13628575,2021-11-16,4083388403051261561560495289181218537456,0x69d494eade06850b5074b502faa3666ec19f0787,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x69d494eade06850b5074b502faa3666ec19f0787,0xa01424b7540adbb792375dcf97b733a5d68ad347,5.0,22916.05
0x6f5dd9f5da2f9f601a74128f4075fbc6e1e571e07c67c48629fda87d8909484d,13628252,2021-11-16,115792089237316195423570985008687907850888008097193994795213961755890752159616,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x04ab72ccc24638053824b6c95696fcc0c0d4121d,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x04ab72ccc24638053824b6c95696fcc0c0d4121d,3.98,18241.1758
0x38bb7036e9de434d9e5cac88e4a198c3e238c9c64ba9a127670e26ba2b1d8c0d,13627955,2021-11-16,3743106036130323098097120681749450325903,0x2559bdb6346614c08b0b9c8b5225555247fa2050,0x3aa655be9ba6781685c7068b2ddfc053ffbbf1d0,0x2559bdb6346614c08b0b9c8b5225555247fa2050,0x3aa655be9ba6781685c7068b2ddfc053ffbbf1d0,2.68,12283.0028
0x0a29d263b2d12c2fae29d1f6033f60ea567a79cecc6d4cd1900cb11390195b99,13627276,2021-11-16,1020847100762815390390123822295304634342,0x879fa2401afb16b75482f62d49bc30f8e550da95,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xa01424b7540adbb792375dcf97b733a5d68ad347,0x879fa2401afb16b75482f62d49bc30f8e550da95,4.46698546875,20473.132470229688
0x7901b6bc192d3a5187bf7fe9130580e78a97e26120a6950028084e38ea90f110,13627125,2021-11-16,1361129467683753853853498429727072845799,0x879fa2401afb16b75482f62d49bc30f8e550da95,0x5cbd390539caaa24152d62003de2522565470152,0x5cbd390539caaa24152d62003de2522565470152,0x879fa2401afb16b75482f62d49bc30f8e550da95,4.288725,19656.12730725
0x7d1e5e711ad9b4930a3fa94684461c11b71622fd7b3c30b759e689a15ef0c65d,13627109,2021-11-16,115792089237316195423570985008687907850207443363352117868287212541027215736686,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0xc1a142820a3de87b28387f0a8152b2343e953e50,0xc1a142820a3de87b28387f0a8152b2343e953e50,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,3.1322055408328127,14355.555756800355
0x291640df989eba11eb837e57205f42929bba199cfa2feac6b2a77d541b9ec2ba,13626926,2021-11-16,4763953136893138488487244504044754960242,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0xe4cca7fef0c7ba507c35c3920e9f30c2eaa2e0a2,0xe4cca7fef0c7ba507c35c3920e9f30c2eaa2e0a2,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,3.236330972109375,14832.784474681408
0x9c6eaf685b5ed49d78945a6775f10da0dfc865c5824b1239a0f891d7b6f7e6d5,13626851,2021-11-16,115792089237316195423570985008687907848506031528747425550970339503868374679409,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0x0d82ebc0e779aa73a0eb899252f9d83167872903,0x0d82ebc0e779aa73a0eb899252f9d83167872903,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,3.1181697141168168,14291.226615437336
0xa6b9db5835e9e8b787fa45fc1cc351fca6af1285fed60b1464483234370f901c,13626758,2021-11-16,115792089237316195423570985008687907849867160996431179404823837933595447525230,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,2.552563125,11698.932840131249
0xf8f102d17b8c985c58790ace67fe05a040bf434092541e873f0bcac7c8ea461d,13626729,2021-11-16,115792089237316195423570985008687907849186596262589302477897088718731911102322,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,3.15,14437.111499999999
0xa1a7161c57da39ccf113cd1495c327a280c5cf2cb8da71cb0745aeca04905423,13626728,2021-11-16,115792089237316195423570985008687907824686265844281733108534116983644599877614,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xe57c7c27681c6578e85604ca0fe88c95e67e8541,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xe57c7c27681c6578e85604ca0fe88c95e67e8541,2.99,13703.797900000001
0xe624e90558d74fe7a2f0854791c26afdefa2ec1675c0424b6655a14c3f4b8691,13626719,2021-11-16,115792089237316195423570985008687907849867160996431179404823837933595447525229,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,2.454165,11247.95356965
0x813e19b62acf8eef1338d9dc23dd9dba1cfc4b9f8b3ea80267bf17561cd5bcdd,13626714,2021-11-16,115792089237316195423570985008687907850547725730273056331750587148458983948141,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,2.6625375,12202.968495375
0xbe08793dfa8fb74c006189470a127310ada48454223342e2ea5ac656e86e1d39,13626523,2021-11-16,4763953136893138488487244504044754960241,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,0x5ce213893956bbf4249a7f8a079331280065eec6,0x5ce213893956bbf4249a7f8a079331280065eec6,0x421d69294ce3d86ff40ca35174ad32fe82f41d05,2.6625375,12202.968495375
0xce8f583e0556b805e002e27ea93e8a0a7fe3efc395a8968c123fbb050ed787d8,13626499,2021-11-16,43896425332801061786775324358698099277818,0x4ad88383596525bbcd9810c3d0708b406c00a9ed,0x586f4a17c9b3765811de88a9d5cfb77187ae631d,0x4ad88383596525bbcd9810c3d0708b406c00a9ed,0x586f4a17c9b3765811de88a9d5cfb77187ae631d,2.6,11916.346000000001
0x6fa8a6db45062dbf48c28f24f47daeaae27a4c0755751263fccaa5566c03bd5f,13626486,2021-11-16,9187623906865338513511114400657741709278,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x5ce213893956bbf4249a7f8a079331280065eec6,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x5ce213893956bbf4249a7f8a079331280065eec6,3.39,15537.081900000001
0x8befb367350e71b48d20acdd92ace2933f1e49b3a71c8d4a8548f334697d01a3,13626146,2021-11-16,115792089237316195423570985008687907824345983477360794645070742376212831666156,0x3ea80c6cb684a4fc3304aa3f578cd1d04d82f32a,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,0x3ea80c6cb684a4fc3304aa3f578cd1d04d82f32a,0xf179344bbec75ad4522bd6b2c780b2e13b3469a2,2.45,11228.864500000001
0xe0763860d68b10481940c9e89e888b2011d9cd54ca804c06db80b5c675325f43,13625320,2021-11-16,115792089237316195423570985008687907822984854009677040791217243946485758820330,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x86b0f032f8a9d34e64b4f0af681356b99e7b6ea2,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x86b0f032f8a9d34e64b4f0af681356b99e7b6ea2,2.99,13703.797900000001
0xb6b22c6017cf5be8bc170d79841f374cc7c19ffa7e729c4232ea8d0c552e1330,13625284,2021-11-16,115792089237316195423570985008687907842721231291091471672092971177528315084847,0xabcc835d81015644623095e96c631a365d66a1fe,0xe793376ad5357ccce8cd0f8c8be012464648f8f3,0xabcc835d81015644623095e96c631a365d66a1fe,0xe793376ad5357ccce8cd0f8c8be012464648f8f3,5.0,22916.05
0xcae348a617b54372eb2eed25531ba1b80bffbcb5299f82771aae28ca9b1bc848,13625277,2021-11-16,115792089237316195423570985008687907842721231291091471672092971177528315084848,0xabcc835d81015644623095e96c631a365d66a1fe,0xe793376ad5357ccce8cd0f8c8be012464648f8f3,0xabcc835d81015644623095e96c631a365d66a1fe,0xe793376ad5357ccce8cd0f8c8be012464648f8f3,4.0,18332.84
0xc55f26f1ab0a1b8d96e79329954351da8d0eb71514fadff201942a2108d4cb8f,13625271,2021-11-16,115792089237316195423570985008687907809713841699760440716145634256646798573523,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xba2961a8dd606f82a686f10819a2f884d2d56295,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xba2961a8dd606f82a686f10819a2f884d2d56295,2.9,13291.309
0x0029acbd2b1b17ba0156ec9a353cd2f27c0adcd9f743a249340263e4df54ee9a,13624953,2021-11-16,9187623906865338513511114400657741709278,0xab64c5e0c0e7c9cb39d92a033391bfc7e592f094,0x197c34711888d8d782aaac14bf8840530edc9ff4,0x197c34711888d8d782aaac14bf8840530edc9ff4,0xab64c5e0c0e7c9cb39d92a033391bfc7e592f094,2.89,13245.476900000001
0x57757aff7dd0790ae8eac7bd1b3c58c50b3770f72f4090b2fd005a55cf00568c,13624761,2021-11-16,115792089237316195423570985008687907843061513658012410135556345784960083296303,0xabcc835d81015644623095e96c631a365d66a1fe,0x8504ea3a6275908e1f3c9560dd6923112bb72d13,0xabcc835d81015644623095e96c631a365d66a1fe,0x8504ea3a6275908e1f3c9560dd6923112bb72d13,4.0,18332.84
0xe102a0fa490efeb9a0c1b7101e76100bde068f8ba743d20c1d9a3a8bf5d2e0ad,13624484,2021-11-16,115792089237316195423570985008687907824686265844281733108534116983644599877615,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,2.99,13703.797900000001
0x91c18ea4f9fcdb8cef91d3a7d297d4f12273b2defcd0b40ff05f933843ebb71b,13624484,2021-11-16,115792089237316195423570985008687907825026548211202671571997491591076368089071,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,2.99,13703.797900000001
0xf3864101cfb7483a4ad0e0009fe69bc8d173f51c992505ae24fe28422251bd55,13624484,2021-11-16,115792089237316195423570985008687907825026548211202671571997491591076368089072,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,2.99,13703.797900000001
0xbcc34c3e0be036d65234641b9d0ba161a1a6e4d16a4f2507c0bc1f37c20ff17a,13624477,2021-11-16,115792089237316195423570985008687907824686265844281733108534116983644599877616,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0xa01424b7540adbb792375dcf97b733a5d68ad347,2.99,13703.797900000001
0x159bbd758a72e7e3e10279aa1bb3cc2ea403cfb5c96af454fa7abb5b02a09220,13624465,2021-11-16,3402823669209384634633746074317682114447,0xb4c395f83d75ab7a5a8525c40c15a3e51e96f28b,0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,0xb4c395f83d75ab7a5a8525c40c15a3e51e96f28b,0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,3.2,14666.272
0x621ccec366ab25a4a862f48df02e3a06422540cb6879fb30b83f31e4bca3aebd,13624462,2021-11-16,115792089237316195423570985008687907841700384190328656281702847355233010450397,0xe0c9bf0770858fdb28ca6804a88c5337133a27ec,0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,0xe0c9bf0770858fdb28ca6804a88c5337133a27ec,0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,3.1,14207.951000000001
0x41b9c6a669be1d4be864de5789baa28c6f3364d71a0b347a5bfb6e2a3cb169e7,13624462,2021-11-16,115792089237316195423570985008687907843742078391854287062483094999823619719139,0xe0c9bf0770858fdb28ca6804a88c5337133a27ec,0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,0xe0c9bf0770858fdb28ca6804a88c5337133a27ec,0xd12e276f76a55af8558e149b5efeb6aa3a64ee84,3.2,14666.272
0xb8f38c178d4d727d86a1d555fa05de1a1f327901d0884d9edfbd648888540a9b,13624079,2021-11-16,115792089237316195423570985008687907813116665368969825350779380330964480688089,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x9cc3815b440ca05b8da6f61b98327985a31ed159,0x9cc3815b440ca05b8da6f61b98327985a31ed159,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,3.2,14666.272
0xeed302ca181235689c94d605a09c6ee21c877e838b7c8411d6268a413e9133d5,13623999,2021-11-16,115792089237316195423570985008687907810734688800523256106535758078942103207879,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,0x9cc3815b440ca05b8da6f61b98327985a31ed159,0x9cc3815b440ca05b8da6f61b98327985a31ed159,0xdebd7848ff2fed86d0b384966d3e7da25b7c8158,3.6,16499.556
0x9a66118eb33652f1a7595ba308635987892b08c48e48c98a202ab056816a4560,13623635,2021-11-16,21437789116019123198192600268201397321693,0xc0e1ede986420bfd5e6a7dd895c0e634b56a4d07,0x5e9007b15b493f4ffbfaabd3075347c038608c90,0xc0e1ede986420bfd5e6a7dd895c0e634b56a4d07,0x5e9007b15b493f4ffbfaabd3075347c038608c90,3.0,13749.630000000001
0x5e6811b1572f505c8534228c79cfbc7cd70df48db9a449dc0c34529f6f341d8d,13623266,2021-11-15,115792089237316195423570985008687907816859771405100148448876501012713931014077,0x70021980e7f2bbf90bb24a731e401089a9a4f141,0x07e3b796f42b23c958af12470f391ecc9628c4e2,0x70021980e7f2bbf90bb24a731e401089a9a4f141,0x07e3b796f42b23c958af12470f391ecc9628c4e2,3.0,13958.849999999999
0x46664bb1017f97895ba674dbc755dbc8fc752266fd66047d73306da00254079d,13621899,2021-11-15,1361129467683753853853498429727072845852,0xb3052093646f121e086307729bb62d5fc01fcbc0,0xda61c15c7d9e248fb177be4bd041ebf3512a8f27,0xb3052093646f121e086307729bb62d5fc01fcbc0,0xda61c15c7d9e248fb177be4bd041ebf3512a8f27,4.0,18611.8
0xb494db9d6bc2357b45f196b721a8920fb6726bbd9d8d080356754abfd755670b,13621850,2021-11-15,7486212072260646196194241363498900652159,0xba4d0d119ee082bc755dd765b9014b2ffd2da959,0xa01424b7540adbb792375dcf97b733a5d68ad347,0xba4d0d119ee082bc755dd765b9014b2ffd2da959,0xa01424b7540adbb792375dcf97b733a5d68ad347,4750.0,22101512.5
